lot_id,item,item_type,sku,operation,department,machine,scheduled_start,scheduled_finish,duration_h,qty,uom,status
L001305,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-16 19:52:25+05:30,2026-04-16 19:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001303,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""701""",2026-04-16 19:58:59+05:30,2026-04-16 19:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001300,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-16 20:00:59+05:30,2026-04-16 20:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L001311,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-16 20:11:06+05:30,2026-04-16 20:43:18+05:30,0.5366666666666666,483.0,NOS,PLACED
L000047,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-16 20:53:18+05:30,2026-04-16 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000111,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-16 20:53:18+05:30,2026-04-16 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000175,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-16 20:53:18+05:30,2026-04-16 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000239,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-16 20:53:18+05:30,2026-04-16 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L001329,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-16 21:35:39+05:30,2026-04-16 21:54:59+05:30,0.322,483000.0,MM,PLACED
L000304,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-16 21:48:19+05:30,2026-04-16 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000368,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-16 21:48:19+05:30,2026-04-16 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000432,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-16 21:48:19+05:30,2026-04-16 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L001328,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-16 22:19:43+05:30,2026-04-16 22:24:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
CURE_B00732,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-16 23:00:00+05:30,2026-04-17 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00823,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-16 23:00:00+05:30,2026-04-17 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00912,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-16 23:00:00+05:30,2026-04-17 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01360,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-16 23:00:00+05:30,2026-04-17 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01538,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-16 23:00:00+05:30,2026-04-17 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01716,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-16 23:00:00+05:30,2026-04-17 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01894,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-16 23:00:00+05:30,2026-04-17 07:00:00+05:30,8.0,69.0,NOS,PINNED
L001324,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-16 23:08:03+05:30,2026-04-16 23:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001321,B616M,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-16 23:38:25+05:30,2026-04-16 23:42:25+05:30,0.06666666666666667,430.0,KG,PLACED
L001618,MS105,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-17 01:02:07+05:30,2026-04-17 01:07:28+05:30,0.089,670.0,KG,PLACED
L001326,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-17 03:05:08+05:30,2026-04-17 03:12:47+05:30,0.12742,229356.0,MM,PLACED
L001317,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-17 03:22:47+05:30,2026-04-17 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001332,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-17 03:22:47+05:30,2026-04-17 03:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001325,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 03:52:25+05:30,2026-04-17 03:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001323,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-17 03:58:59+05:30,2026-04-17 03:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001318,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-17 04:00:59+05:30,2026-04-17 04:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L001363,T1333,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-17 04:21:49+05:30,2026-04-17 04:43:31+05:30,0.3616666666666667,2200.0,KG,PLACED
L001364,T15,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-17 04:37:00+05:30,2026-04-17 04:43:31+05:30,0.1085,660.0,KG,PLACED
L000048,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-17 04:43:11+05:30,2026-04-17 05:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000112,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-17 04:43:11+05:30,2026-04-17 05:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000176,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-17 04:43:11+05:30,2026-04-17 05:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000240,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-17 04:43:11+05:30,2026-04-17 05:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L001357,JT466,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-17 04:53:51+05:30,2026-04-17 05:05:51+05:30,0.2,1440.0,KG,PLACED
L001361,R158,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-17 05:00:06+05:30,2026-04-17 05:05:51+05:30,0.096,675.0,KG,PLACED
L001629,XMS106,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-17 05:11:28+05:30,2026-04-17 05:19:28+05:30,0.1335,1005.0,KG,PLACED
L001342,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-17 05:35:39+05:30,2026-04-17 05:54:59+05:30,0.322,483000.0,MM,PLACED
L000305,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-17 05:38:11+05:30,2026-04-17 06:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000369,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-17 05:38:11+05:30,2026-04-17 06:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000433,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-17 05:38:11+05:30,2026-04-17 06:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L001336,BA13001,Bead Apex,1325215813079TUNE3,BEAD APEXING,BEAD APEXING,""" 0301""",2026-04-17 05:47:41+05:30,2026-04-17 11:57:59+05:30,6.171666666666667,1932.0,NOS,PLACED
L001341,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 06:19:43+05:30,2026-04-17 06:24:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
CURE_B00733,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-17 07:00:00+05:30,2026-04-17 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00824,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-17 07:00:00+05:30,2026-04-17 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00913,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-17 07:00:00+05:30,2026-04-17 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01361,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-17 07:00:00+05:30,2026-04-17 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01539,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-17 07:00:00+05:30,2026-04-17 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01717,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-17 07:00:00+05:30,2026-04-17 15:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01895,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-17 07:00:00+05:30,2026-04-17 15:00:00+05:30,8.0,69.0,NOS,PINNED
L001338,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 07:08:03+05:30,2026-04-17 07:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001613,MB802,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,440M,2026-04-17 08:15:40+05:30,2026-04-17 08:21:30+05:30,0.09733333333333333,700.0,KG,PLACED
L001345,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-17 08:53:31+05:30,2026-04-17 09:49:59+05:30,0.9410172413791666,1637370.0,MM,PLACED
L001344,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-17 09:15:51+05:30,2026-04-17 09:54:59+05:30,0.65205,1173690.0000000002,MM,PLACED
L001356,IL3,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-17 09:17:59+05:30,2026-04-17 09:25:39+05:30,0.128,920.0,KG,PLACED
L001630,XMS1106,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-17 09:23:28+05:30,2026-04-17 09:30:03+05:30,0.1095,1050.0,KG,PLACED
L001348,B350,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-17 10:49:27+05:30,2026-04-17 10:58:27+05:30,0.15,840.0,KG,PLACED
L001349,B460,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-17 10:51:18+05:30,2026-04-17 10:58:03+05:30,0.1125,660.0,KG,PLACED
L001340,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-17 11:05:08+05:30,2026-04-17 11:12:47+05:30,0.12742,229356.0,MM,PLACED
L001334,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-17 11:22:47+05:30,2026-04-17 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001343,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-17 11:22:47+05:30,2026-04-17 11:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001339,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 11:52:25+05:30,2026-04-17 11:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001337,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""701""",2026-04-17 11:58:59+05:30,2026-04-17 11:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001335,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-17 12:00:59+05:30,2026-04-17 12:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L001614,MB813,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,440M,2026-04-17 12:25:30+05:30,2026-04-17 12:30:41+05:30,0.08633333333333333,710.0,KG,PLACED
L000049,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-17 12:43:11+05:30,2026-04-17 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000113,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-17 12:43:11+05:30,2026-04-17 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000177,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-17 12:43:11+05:30,2026-04-17 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L000241,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-17 12:43:11+05:30,2026-04-17 13:38:11+05:30,0.9169333333333334,69.0,NOS,PLACED
L001631,XMS1107,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-17 13:34:03+05:30,2026-04-17 13:40:48+05:30,0.1125,1035.0,KG,PLACED
L001355,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-17 13:35:39+05:30,2026-04-17 13:54:59+05:30,0.322,483000.0,MM,PLACED
L000306,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-17 13:38:11+05:30,2026-04-17 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000370,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-17 13:38:11+05:30,2026-04-17 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
L000434,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-17 13:38:11+05:30,2026-04-17 14:33:12+05:30,0.9169333333333334,69.0,NOS,PLACED
CURE_B00734,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-17 15:00:00+05:30,2026-04-17 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00825,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-17 15:00:00+05:30,2026-04-17 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00914,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-17 15:00:00+05:30,2026-04-17 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01362,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-17 15:00:00+05:30,2026-04-17 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01540,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-17 15:00:00+05:30,2026-04-17 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01718,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-17 15:00:00+05:30,2026-04-17 23:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01896,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-17 15:00:00+05:30,2026-04-17 23:00:00+05:30,8.0,69.0,NOS,PINNED
L001351,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 15:08:03+05:30,2026-04-17 15:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001354,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 15:56:47+05:30,2026-04-17 16:01:06+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
L001620,MT273M,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-17 16:30:22+05:30,2026-04-17 16:39:22+05:30,0.15,540.0,KG,PLACED
L001628,XMB813,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,440M,2026-04-17 16:34:41+05:30,2026-04-17 16:39:22+05:30,0.078,750.0,KG,PLACED
L001611,MB357,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-17 17:02:59+05:30,2026-04-17 17:09:29+05:30,0.10833333333333334,680.0,KG,PLACED
L001372,HS108,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-17 17:44:48+05:30,2026-04-17 17:48:48+05:30,0.06666666666666667,440.0,KG,PLACED
L001476,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-17 18:22:49+05:30,2026-04-17 18:28:19+05:30,0.09166666666666666,730.0,KG,PLACED
L001509,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-17 18:22:49+05:30,2026-04-17 18:28:19+05:30,0.09166666666666666,730.0,KG,PLACED
L001419,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-17 18:28:19+05:30,2026-04-17 18:33:49+05:30,0.09166666666666666,730.0,KG,PLACED
L001448,MB231,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-17 18:28:19+05:30,2026-04-17 18:33:49+05:30,0.09166666666666666,730.0,KG,PLACED
L001353,EGSL01,Steel Belt Edge Strip,1325215813079TUNE3,EDGE GUM,SLITTER,"""601""",2026-04-17 19:05:08+05:30,2026-04-17 19:12:47+05:30,0.12742,229356.0,MM,PLACED
L001346,B1-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-17 19:22:47+05:30,2026-04-17 19:54:59+05:30,0.5366666666666666,483.0,NOS,PLACED
L001619,MT1300,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-17 19:36:09+05:30,2026-04-17 20:28:09+05:30,0.8666666666666667,5840.0,KG,PLACED
L001352,Cap 66 - MOTHER ROLL,Cap Strip,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 19:52:25+05:30,2026-04-17 19:53:59+05:30,0.025967741935277778,48300.0,MM,PLACED
L001350,CAP 66 - CAPSTRIP,Cap Strip,1325215813079TUNE3,CAP PLY SLITTER,CAP PLY SLITTER,"""702""",2026-04-17 19:58:59+05:30,2026-04-17 19:59:59+05:30,0.016666666666666666,9726171.0,MM,PLACED
L001347,B2-PBLT001,Steel Belt,1325215813079TUNE3,BELT CUTTER,CUTTING,"""801""",2026-04-17 20:00:59+05:30,2026-04-17 20:33:11+05:30,0.5366666666666666,483.0,NOS,PLACED
L001360,PBP143,Ply,1325215813079TUNE3,PLY CUTTER,PLY CUTTER,"""1103""",2026-04-17 20:11:06+05:30,2026-04-17 20:43:18+05:30,0.5366666666666666,483.0,NOS,PLACED
L001622,MT507,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-17 20:31:20+05:30,2026-04-17 20:56:42+05:30,0.4226666666666667,1440.0,KG,PLACED
L001383,B815,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-17 20:43:22+05:30,2026-04-17 20:47:33+05:30,0.06966666666666667,440.0,KG,PLACED
L001392,T435M,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,F270,2026-04-17 20:43:22+05:30,2026-04-17 20:47:33+05:30,0.06966666666666667,460.0,KG,PLACED
L000050,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-17 20:53:18+05:30,2026-04-17 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000114,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-17 20:53:18+05:30,2026-04-17 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000178,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-17 20:53:18+05:30,2026-04-17 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L000242,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3410""",2026-04-17 20:53:18+05:30,2026-04-17 21:48:19+05:30,0.9169333333333334,69.0,NOS,PLACED
L001627,XMB356,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,270M,2026-04-17 21:13:29+05:30,2026-04-17 21:18:19+05:30,0.08066666666666666,720.0,KG,PLACED
L001616,MR156,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-17 21:18:35+05:30,2026-04-17 21:28:35+05:30,0.16666666666666666,1480.0,KG,PLACED
L001374,IL007,Inner Liner,1325215813079TUNE3,RHC,CALENDERING,"""1101""",2026-04-17 21:35:39+05:30,2026-04-17 21:54:59+05:30,0.322,483000.0,MM,PLACED
L000307,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3404""",2026-04-17 21:48:19+05:30,2026-04-17 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000371,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3405""",2026-04-17 21:48:19+05:30,2026-04-17 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L000435,GT 1503 NEO MSIL,GREEN_TYRE,1325215813079TUNE3,GT BUILDING,BUILDING,"""3403""",2026-04-17 21:48:19+05:30,2026-04-17 22:43:20+05:30,0.9169333333333334,69.0,NOS,PLACED
L001367,BA13001,Bead Apex,1325215813079TUNE3,BEAD APEXING,BEAD APEXING,"""201""",2026-04-17 21:58:48+05:30,2026-04-18 03:57:59+05:30,5.9863888888888885,1874.0,NOS,PLACED
L001373,HTPOLY350,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 22:19:43+05:30,2026-04-17 22:24:03+05:30,0.07213285371694445,181774.7913669065,MM,PLACED
L001608,MB1232,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-17 22:37:49+05:30,2026-04-17 22:49:31+05:30,0.19499999999972223,1850.0,KG,PLACED
CURE_B00735,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4502,2026-04-17 23:00:00+05:30,2026-04-18 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00826,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4503,2026-04-17 23:00:00+05:30,2026-04-18 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B00915,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4504,2026-04-17 23:00:00+05:30,2026-04-18 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01363,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4509,2026-04-17 23:00:00+05:30,2026-04-18 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01541,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4511,2026-04-17 23:00:00+05:30,2026-04-18 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01719,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4513,2026-04-17 23:00:00+05:30,2026-04-18 07:00:00+05:30,8.0,69.0,NOS,PINNED
CURE_B01897,1325215813079TUNE3,CURING,1325215813079TUNE3,Curing,Curing,4515,2026-04-17 23:00:00+05:30,2026-04-18 07:00:00+05:30,8.0,69.0,NOS,PINNED
L001369,CPJ120,CALANDARED ROLL,1325215813079TUNE3,FOUR ROLL CALENDAR,CALENDERING,"""901""",2026-04-17 23:08:03+05:30,2026-04-17 23:12:47+05:30,0.07883791176444445,189210.9882352941,MM,PLACED
L001621,MT4705,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-18 00:03:27+05:30,2026-04-18 00:30:09+05:30,0.445,3800.0,KG,PLACED
L001632,XMT1315,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-2,2026-04-18 00:32:09+05:30,2026-04-18 01:10:52+05:30,0.6453333333333333,5840.0,KG,PLACED
L001377,TRD 1503 NEO MSIL,Tread,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1002""",2026-04-18 00:57:33+05:30,2026-04-18 01:49:59+05:30,0.8738017241377778,1520415.0,MM,PLACED
L001633,XMT507,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1M,2026-04-18 01:00:42+05:30,2026-04-18 01:26:03+05:30,0.4226666666666667,1440.0,KG,PLACED
L001376,SWRS103,SideWall,1325215813079TUNE3,EXTRUSION,EXTRUDER,"""1001""",2026-04-18 01:18:39+05:30,2026-04-18 01:54:59+05:30,0.605475,1089855.0000000002,MM,PLACED
L001380,B355,FINAL COMPOUND,1325215813079TUNE3,FINAL MIXING,FINAL MIXING,310,2026-04-18 01:22:19+05:30,2026-04-18 01:26:49+05:30,0.075,420.0,KG,PLACED
L001617,MR157,MASTER COMPOUND,1325215813079TUNE3,MASTER MIXING,MASTER MIXING,430-1,2026-04-18 01:32:35+05:30,2026-04-18 01:39:57+05:30,0.12266666666666666,1540.0,KG,PLACED
